id,text,surrogate_score,h1_score,h2_score,surrogate_label,h1_label,h2_label,disagrees
134507,"The OP was stating a conservative would have been more likely to draw that attack, not that racism actually existed in this case.   He may have a point.  You stated ""Which of these is the white candidate? "" It is between a Chinese-Canadian candidate and a Tamil-Canadian candidate.  The former group has been entrenched in Canada much longer, than the latter.  People of colour are not discriminated against en-masse by racists, some groups are sadly targeted as ""worse"".",0.4836332,0.47991493,0.4818043,0,0,0,False
164461,"Sadly, Mr. Minshall, you respond as I noted above: you take an extreme position, that 'most white Americans' can't talk openly and honestly about , nor want to discuss, the whole 'race issue'. with 'people of color'. You label anyone 'white' as a proponent of 'white supremacy'. Also, it seems that whenever I see videos of civil uprisings on the News, I never see 'whites' yelling 'racism'. It always seems to be 'people of color' doing such yelling, which clearly counterpoints your statement as to who is doing the yelling. And, last I checked, the PC Bible made it clear, whites have to endure all racism accusations and aren't allowed to use that term. (that's sarcasm, btw)

For the record, Mr. Minshall, science states there is only ONE race of humans: Homo Sapiens. We're all varied shades of the same human *race*. Prejudice goes up and down the line, not just top-down from 'whites'. And the idea that 'white people' can't talk to 'colored people' sounds appallingly like Jim Crow laws.",0.51167846,0.5116327,0.5124943,1,1,1,False
107918,"Of course it's used as an insult, though the phrase itself is merely descriptive - just like SJW""s use ""white male"", ""Cis gender"", etc.  while sneering.  It's a mirror - put out hate and you'll get hate back.",0.5126773,0.51566565,0.5160925,1,1,1,False
30196,"Any native, who listens to rock and roll, eats Doritos, or wears shoes is also guilty of cultural appropriation and should be told such. We will stop using your traditions as you wish, but all you guys have to stay on your side of the culture fence too. European White culture is not yours to appropriate. .Don't call me racist if I merely expect you to abide by your own moral standards. We will all get along fine if you ease up on your own race identity fascism.",0.49910212,0.49875546,0.4998442,0,0,0,False
171346,"Are you trying to say the cop would have let a white person pull a firearm on him?  

Get a clue.",0.48057005,0.48451725,0.48329782,0,0,0,False
144860,"You shouldn't have to be labeled liberal to protest Nazis. By referring to the rally protesters as alt left, the opposition party he, his family, and his 'real news' friends at Fox disdain, our president gives credibility to the 'white supremists' that support him. That's how David Duke understood it when he thanked the president for condemning the liberal terrorists.",0.47878778,0.4760772,0.47782826,0,0,0,False
173334,"@Free Market - That is a profoundly racist & ignorant comment about white people.

I hope nobody flags it, because it says FAR more about you than I ever could...",0.49126527,0.49287462,0.49421337,0,0,0,False
117241,"""""just mirroring what the Re-Bumpkins did for 8 years while someone black was governing.""
Someone black? You must be racist.
Well, good for them.
Apparently you are not familiar with their ""when they go low we go high"" creed? It goes hand in hand with their ""nah nah nah, nah"" chorus across the House floor. If you want to hitch your wagon to those adolescents be my guest.",0.49199748,0.49265718,0.4939731,0,0,0,False
60829,"Counter-protesters had permits for two parks close to Emancipation Park. And your account of peaceful ""memorial supporters"" is not supported by other, objective accounts of white supremacists chanting fascist and anti-Semitic slogans while carrying firearms (including semi-automatic rifles). Free expression is one thing, intimidation another. And many groups, including church groups and local residents, participated in the counter-protests. Again - violence is wrong. But protesting against racism and fascism is a moral and democratic duty.",0.48617142,0.48492125,0.48637727,0,0,0,False
151125,"There just aren't enough white racists to elect a president anymore.

The times they are a'changing...",0.49951935,0.50249094,0.50076914,0,1,1,True
163386,"White
.
""They seem especially convinced that every white person is a bundle of unearned advantages, owns a place purely because of his/her skin colour, and wanders through life with a Free For Me Pass simply because daddy and mommy, and their daddy and mommy, were white.""
.
From: Check your bigotry - Rex Murphy - National Post - May 17, 2014",0.4839075,0.48241386,0.48615623,0,0,0,False
122541,"I'll chime in.  

What I noticed was that there was only one black, and I see at least two men.   Similar to a line up of EMHCs.",0.47721916,0.47929043,0.47950366,0,0,0,False
71335,"How would Charles or you know how truthful she is being? ESP? Or because of your vast anecdotal experience in the military and higher ed that taught you everything you need to know about every situation involving any and all black Americans? Or because black people allegedly imagine racism because of that confounding algorithm in news feeds and social media? 'Splain it to us, Cliven Bundy.",0.49518597,0.49553695,0.49837974,0,0,0,False
81536,"Needless to say, if this had been a person of color--armed with what looked like ""a real firearm""---there'd be an obit along with the article. Any wonder why there's a Black Lives Matter movement?",0.50350183,0.50810933,0.50762504,1,1,1,False
